"ExhibitionID","ExhibitionNumber","ExhibitionTitle","ExhibitionCitationDate","ExhibitionBeginDate","ExhibitionEndDate","ExhibitionSortOrder","ExhibitionURL","ExhibitionRole","ExhibitionRoleinPressRelease","ConstituentID","ConstituentType","DisplayName","AlphaSort","FirstName","MiddleName","LastName","Suffix","Institution","Nationality","ConstituentBeginDate","ConstituentEndDate","ArtistBio","Gender","VIAFID","WikidataID","ULANID","ConstituentURL","Year"
3790,"360","World of Illusion: Elements of Stage Design","[MoMA Exh. #360, October 14, 1947-January 4, 1948]",1947-10-14,1948-01-04,426,"moma.org/calendar/exhibitions/3220","Artist","Artist",883,"Individual","Edward Burra","Burra Edward","Edward","","Burra","","","British",1905,1976,"British, 19051976","Male",140592,"Q1291799",500006654,"moma.org/artists/883",1947
3790,"360","World of Illusion: Elements of Stage Design","[MoMA Exh. #360, October 14, 1947-January 4, 1948]",1947-10-14,1948-01-04,426,"moma.org/calendar/exhibitions/3220","Artist","Artist",2629,"Individual","Antonin Heythum","Heythum Antonin","Antonin","","Heythum","","","American",1901,1954,"American 19011954","Male",83729904,"",NA,"moma.org/artists/2629",1947
3790,"360","World of Illusion: Elements of Stage Design","[MoMA Exh. #360, October 14, 1947-January 4, 1948]",1947-10-14,1948-01-04,426,"moma.org/calendar/exhibitions/3220","Artist","Artist",2937,"Individual","Robert Edmond Jones","Jones Robert Edmond","Robert","Edmond","Jones","","","American",1887,1954,"American, 18871954","Male",19948866,"Q7343960",500024504,"moma.org/artists/2937",1947
3790,"360","World of Illusion: Elements of Stage Design","[MoMA Exh. #360, October 14, 1947-January 4, 1948]",1947-10-14,1948-01-04,426,"moma.org/calendar/exhibitions/3220","Artist","Artist",6624,"Individual","Fernand Léger","Léger Fernand","Fernand","","Léger","","","French",1881,1955,"French, 18811955","Male",34459370,"Q157183",500027374,"moma.org/artists/6624",1947
3790,"360","World of Illusion: Elements of Stage Design","[MoMA Exh. #360, October 14, 1947-January 4, 1948]",1947-10-14,1948-01-04,426,"moma.org/calendar/exhibitions/3220","Artist","Artist",65756,"Individual","Jo Mielziner","Mielziner Jo","Jo","","Mielziner","","","American",1901,1976,"American, 19011976","Female",24828405,"Q980785",500028834,"moma.org/artists/65756",1947
3790,"360","World of Illusion: Elements of Stage Design","[MoMA Exh. #360, October 14, 1947-January 4, 1948]",1947-10-14,1948-01-04,426,"moma.org/calendar/exhibitions/3220","Artist","Artist",4324,"Individual","Isamu Noguchi","Noguchi Isamu","Isamu","","Noguchi","","","American",1904,1988,"American, 19041988","Male",56659032,"Q442628",500008602,"moma.org/artists/4324",1947
3790,"360","World of Illusion: Elements of Stage Design","[MoMA Exh. #360, October 14, 1947-January 4, 1948]",1947-10-14,1948-01-04,426,"moma.org/calendar/exhibitions/3220","Artist","Artist",16898,"Individual","Lee Simonson","Simonson Lee","Lee","","Simonson","","",NA,NA,NA,"","",66734484,"Q6515079",500055602,"moma.org/artists/16898",1947
3790,"360","World of Illusion: Elements of Stage Design","[MoMA Exh. #360, October 14, 1947-January 4, 1948]",1947-10-14,1948-01-04,426,"moma.org/calendar/exhibitions/3220","Artist","Artist",NA,"Individual","Charlotte Trowbridge","Trowbridge Charlotte","Charlotte","","Trowbridge","","",NA,NA,NA,"","",260489087,"",NA,"",1947
3790,"360","World of Illusion: Elements of Stage Design","[MoMA Exh. #360, October 14, 1947-January 4, 1948]",1947-10-14,1948-01-04,426,"moma.org/calendar/exhibitions/3220","Artist","Artist",NA,"Individual","Jean Volkmer","Volkmer Jean","Jean","","Volkmer","","",NA,NA,NA,"","",NA,"",NA,"",1947
3791,"361","Highlights from the Film Library","[MoMA Exh. #361, October 14, 1947-January 4, 1948]",1947-10-14,1948-01-04,427,"moma.org/calendar/exhibitions/2383","","",NA,"","","","","","","","",NA,NA,NA,"","",NA,"",NA,"",1947
3793,"362","Art Materials for High Schools and Colleges","[MoMA Exh. #362, October 15-November 24, 1947]",1947-10-15,1947-11-24,428,"moma.org/calendar/exhibitions/3222","","",NA,"","","","","","","","",NA,NA,NA,"","",NA,"",NA,"",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Curator","Director",39630,"Individual","Victor D'Amico","D'Amico Victor","Victor","","D'Amico","","",NA,NA,NA,"","",33432178,"",NA,"moma.org/artists/39630",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",244,"Individual","Darrel Austin","Austin Darrel","Darrel","","Austin","","","American",1907,1994,"American, 19071994","Male",62964095,"",500022756,"moma.org/artists/244",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",6625,"Individual","Saul Baizerman","Baizerman Saul","Saul","","Baizerman","","","American",1889,1967,"American, 18891967","Male",NA,"",NA,"moma.org/artists/6625",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",63244,"Individual","Carol Blanchard","Blanchard Carol","Carol","","Blanchard","","","American",1918,NA,"b. 1918","Female",NA,"",NA,"moma.org/artists/63244",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",988,"Individual","Mario Carreño","Carreño Mario","Mario","","Carreño","","","Chilean",1913,1999,"Chilean, born Cuba. 19131999","Male",87034351,"Q3293392",500005232,"moma.org/artists/988",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",61795,"Individual","Herman Cherry","Cherry Herman","Herman","","Cherry","","",NA,NA,NA,"","",18612506,"",NA,"moma.org/artists/61795",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",62571,"Individual","Elena Eleska","Eleska Elena","Elena","","Eleska","","",NA,NA,NA,"","",302488271,"",NA,"moma.org/artists/62571",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",2364,"Individual","Chaim Gross","Gross Chaim","Chaim","","Gross","","","American",1904,1991,"American, 19041991","Male",74125964,"Q4976935",500033064,"moma.org/artists/2364",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",2584,"Individual","Riva Helfond","Helfond Riva","Riva","","Helfond","","","American",1910,2002,"American, 19102002","Female",96406676,"",NA,"moma.org/artists/2584",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",2951,"Individual","Mervin Jules","Jules Mervin","Mervin","","Jules","","","American",1912,1994,"American, 19121994","Male",261902021,"",500002020,"moma.org/artists/2951",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",3067,"Individual","György Kepes","Kepes György","György","","Kepes","","","American",1906,2001,"American, born Hungary. 19062001","Male",46754809,"Q721633",500028012,"moma.org/artists/3067",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",61797,"Individual","Oronzio Maldarelli","Maldarelli Oronzio","Oronzio","","Maldarelli","","","American",1892,1963,"American, 18921963","Male",96013954,"Q7103812",500049793,"moma.org/artists/61797",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",3823,"Individual","John Masteller","Masteller John","John","","Masteller","","","American",NA,NA,"American","Male",NA,"",NA,"moma.org/artists/3823",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",64279,"Individual","Margaret Stark","Stark Margaret","Margaret","","Stark","","",NA,NA,NA,"","",NA,"",NA,"moma.org/artists/64279",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",5652,"Individual","Harry Sternberg","Sternberg Harry","Harry","","Sternberg","","","American",NA,NA,"American","Male",96054007,"Q15488004",500055727,"moma.org/artists/5652",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",5910,"Individual","Henri de Toulouse-Lautrec","Toulouse-Lautrec Henri de","Henri de","","Toulouse-Lautrec","","","French",1864,1901,"French, 18641901","Male",32003649,"Q82445",500029114,"moma.org/artists/5910",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",64280,"Individual","Nahum Tschacbasov","Tschacbasov Nahum","Nahum","","Tschacbasov","","",NA,NA,NA,"","",3826996,"",NA,"moma.org/artists/64280",1947
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,1948-01-04,429,"moma.org/calendar/exhibitions/3221","Artist","Artist",6582,"Individual","William Zorach","Zorach William","William","","Zorach","","","American",1889,1966,"American, 18891966","Male",52754181,"Q385941",500003603,"moma.org/artists/6582",1947
3794,"364","Music and Musicians","[MoMA Exh. #364 December 16, 1947-February 23, 1948]",1947-12-16,1948-02-23,430,"moma.org/calendar/exhibitions/3223","Curator","Organizer",5623,"Individual","Edward Steichen","Steichen Edward","Edward","","Steichen","","","American",1879,1973,"American, born Luxembourg. 18791973","Male",73926135,"Q313899",500000431,"moma.org/artists/5623",1947
3794,"364","Music and Musicians","[MoMA Exh. #364 December 16, 1947-February 23, 1948]",1947-12-16,1948-02-23,430,"moma.org/calendar/exhibitions/3223","Artist","Artist",2470,"Individual","Philippe Halsman","Halsman Philippe","Philippe","","Halsman","","","American",1906,1979,"American, born Latvia. 19061979","Male",2487990,"Q704572",500026767,"moma.org/artists/2470",1947
3794,"364","Music and Musicians","[MoMA Exh. #364 December 16, 1947-February 23, 1948]",1947-12-16,1948-02-23,430,"moma.org/calendar/exhibitions/3223","Artist","Artist",3006,"Individual","Yousuf Karsh","Karsh Yousuf","Yousuf","","Karsh","","","Canadian",1908,2002,"Canadian, 19082002","Male",36920271,"Q312859",500013272,"moma.org/artists/3006",1947
3794,"364","Music and Musicians","[MoMA Exh. #364 December 16, 1947-February 23, 1948]",1947-12-16,1948-02-23,430,"moma.org/calendar/exhibitions/3223","Artist","Artist",3979,"Individual","Gjon Mili","Mili Gjon","Gjon","","Mili","","","American",1904,1984,"American, born Albania. 19041984","Male",98057653,"Q381227",500115636,"moma.org/artists/3979",1947
3794,"364","Music and Musicians","[MoMA Exh. #364 December 16, 1947-February 23, 1948]",1947-12-16,1948-02-23,430,"moma.org/calendar/exhibitions/3223","Artist","Artist",61861,"Individual","Fred Plaut","Plaut Fred","Fred","","Plaut","","",NA,NA,NA,"","",44566177,"Q5496081",NA,"moma.org/artists/61861",1947
3794,"364","Music and Musicians","[MoMA Exh. #364 December 16, 1947-February 23, 1948]",1947-12-16,1948-02-23,430,"moma.org/calendar/exhibitions/3223","Artist","Artist",17469,"Individual","Adrian Siegel","Siegel Adrian","Adrian","","Siegel","","","American",NA,NA,"American","Male",NA,"",NA,"moma.org/artists/17469",1947
3794,"364","Music and Musicians","[MoMA Exh. #364 December 16, 1947-February 23, 1948]",1947-12-16,1948-02-23,430,"moma.org/calendar/exhibitions/3223","Artist","Artist",5496,"Individual","W. Eugene Smith","Smith W. Eugene","W.","Eugene","Smith","","","American",1918,1978,"American, 19181978","Male",14794725,"Q551491",500014888,"moma.org/artists/5496",1947
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Curator","Assistant Curator",19286,"Individual","Dorothy C. Miller","Miller Dorothy C.","Dorothy","Canning","Miller","","","American",1904,2003,"American, 19042003","Female",111290627,"Q5298349",500322604,"moma.org/artists/19286",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Arranger","Arranger",9168,"Individual","Alfred H. Barr, Jr.","Barr Alfred H. Jr.","Alfred","H.","Barr","Jr.","","American",1902,1981,"American, 19021981","Male",109252853,"Q711362",500241556,"moma.org/artists/9168",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",300,"Individual","Léon Bakst","Bakst Léon","Léon","","Bakst","","","Russian",1866,1924,"Russian, 18661924","Male",56729112,"Q214666",500009524,"moma.org/artists/300",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",406,"Individual","William Baziotes","Baziotes William","William","","Baziotes","","","American",1912,1963,"American, 19121963","Male",10929340,"Q652548",500023351,"moma.org/artists/406",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",486,"Individual","Christian Bérard","Bérard Christian","Christian","","Bérard","","","French",1902,1949,"French, 19021949","Male",22211040,"Q1079125",500032124,"moma.org/artists/486",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",502,"Individual","Eugene Berman","Berman Eugene","Eugene","","Berman","","","American",1899,1972,"American, born Russia. 18991972","Male",22171039,"Q1373050",500028943,"moma.org/artists/502",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",744,"Individual","Georges Braque","Braque Georges","Georges","","Braque","","","French",1882,1963,"French, 18821963","Male",9867924,"Q153793",500025200,"moma.org/artists/744",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",913,"Individual","Corrado Cagli","Cagli Corrado","Corrado","","Cagli","","","American",1910,1976,"American, 19101976","Male",113426605,"Q2997862",500004817,"moma.org/artists/913",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",1329,"Individual","Ben L. Culwell","Culwell Ben L.","Ben","L.","Culwell","","","American",1918,1992,"American, 19181992","Male",44181818,"Q4885481",500084526,"moma.org/artists/1329",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",1500,"Individual","André Derain","Derain André","André","","Derain","","","French",1880,1954,"French, 18801954","Male",2469239,"Q156272",500004535,"moma.org/artists/1500",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",1523,"Individual","Roberto Diago","Diago Roberto","Roberto","","Diago","","","Cuban",1920,1955,"Cuban, 19201955","Male",NA,"",NA,"moma.org/artists/1523",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",1559,"Individual","Otto Dix","Dix Otto","Otto","","Dix","","","German",1891,1969,"German, 18911969","Male",46769170,"Q153104",500028047,"moma.org/artists/1559",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",6076,"Individual","Theo van Doesburg (Christian Emil Marie Küpper)","Doesburg Theo van","Theo van","","Doesburg","","","Dutch",1883,1931,"Dutch, 18831931","Male",39646290,"Q160422",500007926,"moma.org/artists/6076",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",1585,"Individual","Enrico Donati","Donati Enrico","Enrico","","Donati","","","American",1909,2008,"American, born Italy. 19092008","Male",79424590,"Q2574382",500020337,"moma.org/artists/1585",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",1833,"Individual","Theodore Lux Feininger","Feininger Theodore Lux","Theodore","Lux","Feininger","","","American",1910,2011,"American, born Germany. 19102011","Male",95816571,"Q216570",500021971,"moma.org/artists/1833",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",2003,"Individual","Arnold Friedman","Friedman Arnold","Arnold","","Friedman","","","American",1879,1946,"American, 18791946","Male",122281675,"Q4795053",500028092,"moma.org/artists/2003",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",2043,"Individual","Naum Gabo","Gabo Naum","Naum","","Gabo","","","American",1890,1977,"American, born Russia. 18901977","Male",36950931,"Q309482",500115724,"moma.org/artists/2043",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",2229,"Individual","Natalia Goncharova","Goncharova Natalia","Natalia","Sergeevna","Goncharova","","","Russian",1881,1962,"Russian, 18811962","Female",295433813,"Q232391",500115630,"moma.org/artists/2229",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",2268,"Individual","Adolph Gottlieb","Gottlieb Adolph","Adolph","","Gottlieb","","","American",1903,1974,"American, 19031974","Male",62353349,"Q365388",500004904,"moma.org/artists/2268",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",2349,"Individual","Juan Gris","Gris Juan","Juan","","Gris","","","Spanish",1887,1927,"Spanish, 18871927","Male",49245334,"Q151152",500015362,"moma.org/artists/2349",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",2374,"Individual","George Grosz","Grosz George","George","","Grosz","","","American",1893,1959,"American, born Germany. 18931959","Male",12309408,"Q107194",500014558,"moma.org/artists/2374",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",2654,"Individual","Fannie Hillsmith","Hillsmith Fannie","Fannie","","Hillsmith","","","American",1911,2007,"American, 19112007","Female",96167864,"Q5433958",500069895,"moma.org/artists/2654",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",3300,"Individual","Lawrence Kupferman","Kupferman Lawrence","Lawrence","","Kupferman","","","American",1909,1982,"American, 19091982","Male",26896619,"Q19802974",NA,"moma.org/artists/3300",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",3332,"Individual","Gaston Lachaise","Lachaise Gaston","Gaston","","Lachaise","","","American",1882,1935,"American, born France. 18821935","Male",8187606,"Q1495586",500001766,"moma.org/artists/3332",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",3409,"Individual","Henri Laurens","Laurens Henri","Henri","","Laurens","","","French",1885,1954,"French, 18851954","Male",14790249,"Q738892",500010480,"moma.org/artists/3409",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",3563,"Individual","Jacques Lipchitz","Lipchitz Jacques","Jacques","","Lipchitz","","","American",1891,1973,"American, born Lithuania. 18911973","Male",17231680,"Q380426",500015743,"moma.org/artists/3563",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",3641,"Individual","Jean Lurçat","Lurçat Jean","Jean","","Lurcat","","","French",1892,1966,"French, 18921966","Male",31999657,"Q468453",500014846,"moma.org/artists/3641",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",65168,"Individual","Pedro Martinez","Martinez Pedro","Pedro","","Martinez","","",NA,NA,NA,"","",NA,"",NA,"moma.org/artists/65168",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",3821,"Individual","André Masson","Masson André","André","","Masson","","","French",1896,1987,"French, 18961987","Male",36926103,"Q312529",500030295,"moma.org/artists/3821",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",4048,"Individual","László Moholy-Nagy","Moholy-Nagy László","László","","Moholy-Nagy","","","American",1895,1946,"American, born Hungary. 18951946","Male",22203431,"Q160448",500004274,"moma.org/artists/4048",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",4071,"Individual","Henry Moore","Moore Henry","Henry","","Moore","","","British",1898,1986,"British, 18981986","Male",32000652,"Q151097",500032596,"moma.org/artists/4071",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",4197,"Individual","Elie Nadelman","Nadelman Elie","Elie","","Nadelman","","","American",1882,1946,"American, born Poland, 18821946","Male",47654143,"Q1288595",500032388,"moma.org/artists/4197",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",4801,"Individual","Everardo Ramirez","Ramirez Everardo","Everardo","","Ramirez","","","Mexican",1906,NA,"Mexican, born 1906","Male",293251574,"",NA,"moma.org/artists/4801",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",5335,"Individual","Charles Seliger","Seliger Charles","Charles","","Seliger","","","American",1926,2009,"American, 19262009","Male",95947364,"Q2376818",500041081,"moma.org/artists/5335",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",5543,"Individual","Chaim Soutine","Soutine Chaim","Chaim","","Soutine","","","French",1893,1943,"French, 18931943","Male",18015110,"Q160141",500004801,"moma.org/artists/5543",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",5597,"Individual","Theodoros Stamos","Stamos Theodoros","Theodoros","","Stamos","","","American",1922,1997,"American, 19221997","Male",117259097,"Q470423",500006236,"moma.org/artists/5597",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",5821,"Individual","Pavel Tchelitchew","Tchelitchew Pavel","Pavel","","Tchelitchew","","","American",1898,1957,"American, born Russia. 18981957","Male",14991184,"Q2361741",500004010,"moma.org/artists/5821",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",5889,"Individual","Mark Tobey","Tobey Mark","Mark","","Tobey","","","American",1890,1976,"American, 18901976","Male",14824148,"Q261562",500012870,"moma.org/artists/5889",1948
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,1948-03-21,431,"moma.org/calendar/exhibitions/2909","Artist","Artist",6579,"Individual","Harry Zolotow","Zolotow Harry","Harry","","Zolotow","","","American",1888,1963,"American, 18881963","Male",NA,"",NA,"moma.org/artists/6579",1948
3784,"365b","Portraits of Gertrude Stein by Picasso","[MoMA Exh. #365b, January 22-March 12, 1948]",1948-01-22,1948-03-12,432,"moma.org/calendar/exhibitions/3215","Artist","Artist",4609,"Individual","Pablo Picasso","Picasso Pablo","Pablo","","Picasso","","","Spanish",1881,1973,"Spanish, 18811973","Male",15873,"Q5593",500009666,"moma.org/artists/4609",1948
3795,"366","Paintings by French Children","[MoMA Exh. #366, January 13-March 21, 1948]",1948-01-13,1948-03-21,433,"moma.org/calendar/exhibitions/3224","Curator","Selector",39630,"Individual","Victor D'Amico","D'Amico Victor","Victor","","D'Amico","","",NA,NA,NA,"","",33432178,"",NA,"moma.org/artists/39630",1948
3825,"367","Work from Children's Holiday Fair of Modern Art","[MoMA Exh. #367, January 13-March 2, 1948]",1948-01-13,1948-03-02,434,"moma.org/calendar/exhibitions/3238","","",NA,"","","","","","","","",NA,NA,NA,"","",NA,"",NA,"",1948
3817,"368","Stage Designs for the Ballet Society","[MoMA Exh. #368, January 20-April 18, 1948]",1948-01-20,1948-04-18,435,"moma.org/calendar/exhibitions/3233","Artist","Artist",223,"Individual","Horace Armistead","Armistead Horace","Horace","","Armistead","","","American",1918,1975,"American, 19181975","Male",NA,"",NA,"moma.org/artists/223",1948
